#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonymns Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
467078	176065	3565921	41273	533239	C07H6.6	Y39H10A.7	clk-2	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.7143	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467079	181055	3565921	45979	533239	C14F5.5	Y39H10A.7	sem-5	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.4	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467080	174044	3565921	39384	533239	C32D5.2	Y39H10A.7	sma-6	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	4.0312	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467081	180982	3565921	45907	533239	C54D1.6	Y39H10A.7	bar-1	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	4.3	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467082	176286	3565921	41485	533239	F02A9.6	Y39H10A.7	glp-1	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.9167	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467083	181291	3565921	46202	533239	F58A3.2	Y39H10A.7	egl-15	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.25	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467084	178846	3565921	43898	533239	T28F12.3	Y39H10A.7	sos-1	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.5	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467085	175410	3565921	40655	533239	Y55D5A.5	Y39H10A.7	daf-2	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.0	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467086	174462	3565921	39787	533239	ZK1067.1	Y39H10A.7	let-23	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.8125	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467087	178104	3565921	43199	533239	ZK792.6	Y39H10A.7	let-60	chk-1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.3571	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467088	174462	176608	39787	41788	ZK1067.1	Y41C4A.14	let-23	mrt-2	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.3125	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467089	176065	176970	41273	42126	C07H6.6	Y41D4B.10	clk-2	dsl-3	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.5	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467090	176065	177914	41273	43016	C07H6.6	Y43C5A.6	clk-2	rad-51	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	3.0	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467091	174044	177914	39384	43016	C32D5.2	Y43C5A.6	sma-6	rad-51	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	1.5	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467092	180982	175547	45907	40784	C54D1.6	Y44F5A.1	bar-1	Y44F5A.1	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	2.75	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
467093	178104	189992	43199	54601	ZK792.6	Y47G6A.5	let-60	Y47G6A.5	-	-	Negative Genetic	genetic	Byrne AB (2007)	17897480	6239	6239	High Throughput	0.7	-	organism development variant	A systematic genetic interaction analysis (SGI) was carried out to detect interactions between 11 query mutants and 858 target genes compromised by RNA interference (RNAi).  Interactions were determined using growth scores that indicated whether the resulting number of progeny from the double mutant was significantly different than that of single mutant controls.	-	BioGRID
